invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
241,walm009,plano,food and beverages,24.94,9,2019-01-11 00:00:00,16:49:00,credit card,5.6,0.48,224.46
242,walm100,canyon,health and beauty,59.77,2,2019-03-11 00:00:00,12:01:00,credit card,5.8,0.18,119.54
243,walm077,coppell,fashion accessories,93.2,2,2019-02-28 00:00:00,18:37:00,credit card,6,0.33,186.4
244,walm034,college station,home and lifestyle,62.65,4,2019-01-05 00:00:00,11:25:00,cash,4.2,0.48,250.6
245,walm070,hurst,home and lifestyle,93.87,8,2019-02-02 00:00:00,18:42:00,credit card,8.3,0.33,750.96
246,walm021,mcallen,home and lifestyle,47.59,8,2019-01-01 00:00:00,14:47:00,cash,5.7,0.48,380.72
247,walm044,pharr,electronic accessories,81.4,3,2019-02-09 00:00:00,19:43:00,cash,4.8,0.48,244.2
248,walm055,waxahachie,fashion accessories,17.94,5,2019-01-23 00:00:00,14:04:00,ewallet,6.8,0.33,89.7
249,walm019,pasadena,electronic accessories,77.72,4,2019-01-07 00:00:00,16:11:00,credit card,8.8,0.48,310.88
250,walm026,denton,food and beverages,73.06,7,2019-01-14 00:00:00,19:06:00,credit card,4.2,0.48,511.42
251,walm033,pearland,food and beverages,46.55,9,2019-02-02 00:00:00,15:34:00,ewallet,6.4,0.48,418.95
252,walm078,del rio,fashion accessories,35.19,10,2019-03-17 00:00:00,19:06:00,credit card,8.4,0.33,351.9
253,walm066,grapevine,sports and travel,14.39,2,2019-03-02 00:00:00,19:44:00,credit card,7.2,0.33,28.78
254,walm011,lubbock,home and lifestyle,23.75,4,2019-03-16 00:00:00,11:22:00,cash,5.2,0.48,95
255,walm016,brownsville,home and lifestyle,58.9,8,2019-01-06 00:00:00,11:23:00,cash,8.9,0.48,471.2
256,walm048,harlingen,fashion accessories,32.62,4,2019-01-29 00:00:00,14:12:00,cash,9,0.48,130.48
257,walm067,haltom city,electronic accessories,66.35,1,2019-01-31 00:00:00,10:46:00,credit card,9.7,0.33,66.35
258,walm049,north richland hills,home and lifestyle,25.91,6,2019-02-05 00:00:00,10:16:00,ewallet,8.7,0.48,155.46
259,walm029,round rock,electronic accessories,32.25,4,2019-02-13 00:00:00,12:38:00,ewallet,6.5,0.48,129
260,walm100,canyon,electronic accessories,65.94,4,2019-02-07 00:00:00,13:05:00,credit card,6.9,0.18,263.76
261,walm074,weslaco,electronic accessories,75.06,9,2019-03-19 00:00:00,13:25:00,cash,6.2,0.33,675.54
262,walm019,pasadena,fashion accessories,16.45,4,2019-03-07 00:00:00,14:53:00,ewallet,5.6,0.48,65.8
263,walm022,mesquite,fashion accessories,38.3,4,2019-03-13 00:00:00,19:22:00,cash,5.7,0.48,153.2
264,walm099,weatherford,sports and travel,22.24,10,2019-02-09 00:00:00,11:00:00,cash,4.2,0.18,222.4
265,walm095,big spring,sports and travel,54.45,1,2019-02-26 00:00:00,19:24:00,ewallet,7.9,0.33,54.45
266,walm075,san marcos,sports and travel,98.4,7,2019-03-12 00:00:00,12:43:00,credit card,8.7,0.33,688.8
267,walm072,lancaster,home and lifestyle,35.47,4,2019-03-14 00:00:00,17:22:00,credit card,6.9,0.33,141.88
268,walm081,friendswood,food and beverages,74.6,10,2019-01-08 00:00:00,20:55:00,cash,9.5,0.33,746
269,walm001,houston,home and lifestyle,70.74,4,2019-01-05 00:00:00,16:05:00,credit card,4.4,0.36,282.96
270,walm001,houston,home and lifestyle,35.54,10,2019-01-04 00:00:00,13:34:00,ewallet,7,0.36,355.4
271,walm069,rockwall,sports and travel,67.43,5,2019-03-06 00:00:00,18:13:00,ewallet,6.3,0.33,337.15
272,walm027,abilene,health and beauty,21.12,2,2019-01-03 00:00:00,19:17:00,cash,9.7,0.48,42.24
273,walm094,alamo,home and lifestyle,21.54,9,2019-01-07 00:00:00,11:44:00,credit card,8.8,0.33,193.86
274,walm025,waco,home and lifestyle,12.03,2,2019-01-27 00:00:00,15:51:00,cash,5.1,0.48,24.06
275,walm042,bryan,health and beauty,99.71,6,2019-02-26 00:00:00,16:52:00,ewallet,7.9,0.48,598.26
276,walm056,rowlett,fashion accessories,47.97,7,2019-01-07 00:00:00,20:52:00,cash,6.2,0.33,335.79
277,walm027,abilene,home and lifestyle,21.82,10,2019-01-07 00:00:00,17:36:00,cash,7.1,0.48,218.2
278,walm046,temple,fashion accessories,95.42,4,2019-02-02 00:00:00,13:23:00,ewallet,6.4,0.48,381.68
279,walm091,little elm,fashion accessories,70.99,10,2019-03-20 00:00:00,16:28:00,cash,5.7,0.33,709.9
280,walm051,new braunfels,sports and travel,44.02,10,2019-03-20 00:00:00,19:57:00,credit card,9.6,0.48,440.2
281,walm073,seguin,home and lifestyle,69.96,8,2019-02-15 00:00:00,17:01:00,credit card,6.4,0.33,559.68
282,walm036,allen,home and lifestyle,37,1,2019-03-06 00:00:00,13:29:00,credit card,7.9,0.48,37
283,walm097,alice,sports and travel,15.34,1,2019-01-06 00:00:00,11:09:00,cash,6.5,0.18,15.34
284,walm030,richardson,health and beauty,99.83,6,2019-03-04 00:00:00,15:02:00,ewallet,8.5,0.48,598.98
285,walm079,la porte,health and beauty,47.67,4,2019-03-12 00:00:00,14:21:00,cash,9.1,0.33,190.68
286,walm052,mansfield,health and beauty,66.68,5,2019-02-20 00:00:00,18:01:00,cash,7.6,0.57,333.4
287,walm010,laredo,home and lifestyle,74.86,1,2019-03-24 00:00:00,14:49:00,cash,6.9,0.48,74.86
288,walm079,la porte,sports and travel,23.75,9,2019-01-31 00:00:00,12:02:00,cash,9.5,0.33,213.75
289,walm094,alamo,food and beverages,48.51,7,2019-01-25 00:00:00,13:30:00,credit card,5.2,0.33,339.57
290,walm074,weslaco,home and lifestyle,94.88,7,2019-02-03 00:00:00,14:38:00,cash,4.2,0.33,664.16
291,walm017,mckinney,electronic accessories,40.3,10,2019-01-24 00:00:00,17:37:00,credit card,7,0.48,403
292,walm040,edinburg,electronic accessories,27.85,7,2019-03-14 00:00:00,17:20:00,ewallet,6,0.48,194.95
293,walm007,arlington,electronic accessories,62.48,1,2019-02-18 00:00:00,20:29:00,cash,4.7,0.48,62.48
294,walm015,grand prairie,food and beverages,36.36,2,2019-01-21 00:00:00,10:00:00,cash,7.1,0.48,72.72
295,walm023,midland,health and beauty,18.11,10,2019-03-13 00:00:00,11:46:00,ewallet,5.9,0.48,181.1
296,walm014,amarillo,electronic accessories,51.92,5,2019-03-03 00:00:00,13:42:00,cash,7.5,0.48,259.6
297,walm036,allen,electronic accessories,28.84,4,2019-03-29 00:00:00,14:44:00,cash,6.4,0.48,115.36
298,walm085,kerrville,home and lifestyle,78.38,6,2019-01-10 00:00:00,14:16:00,ewallet,5.8,0.33,470.28
299,walm095,big spring,home and lifestyle,60.01,4,2019-01-25 00:00:00,15:54:00,cash,4.5,0.33,240.04
300,walm017,mckinney,home and lifestyle,88.61,1,2019-01-19 00:00:00,10:21:00,cash,7.7,0.48,88.61
301,walm100,canyon,fashion accessories,99.82,2,2019-01-02 00:00:00,18:09:00,credit card,6.7,0.18,199.64
302,walm048,harlingen,health and beauty,39.01,1,2019-03-12 00:00:00,16:46:00,credit card,4.7,0.48,39.01
303,walm031,lewisville,food and beverages,48.61,1,2019-02-25 00:00:00,15:31:00,cash,4.4,0.48,48.61
304,walm026,denton,electronic accessories,51.19,4,2019-03-18 00:00:00,17:15:00,credit card,4.7,0.48,204.76
305,walm045,missouri city,electronic accessories,14.96,8,2019-02-23 00:00:00,12:29:00,credit card,8.6,0.48,119.68
306,walm053,conroe,electronic accessories,72.2,7,2019-03-26 00:00:00,20:14:00,ewallet,4.3,0.21,505.4
307,walm088,cleburne,sports and travel,40.23,7,2019-03-30 00:00:00,13:22:00,cash,9.6,0.33,281.61
308,walm066,grapevine,home and lifestyle,88.79,8,2019-02-17 00:00:00,17:09:00,cash,4.1,0.33,710.32
309,walm033,pearland,electronic accessories,26.48,3,2019-03-21 00:00:00,10:40:00,ewallet,4.7,0.48,79.44
310,walm012,garland,fashion accessories,81.91,2,2019-03-05 00:00:00,17:43:00,cash,7.8,0.48,163.82
311,walm036,allen,sports and travel,79.93,6,2019-01-31 00:00:00,14:04:00,cash,5.5,0.48,479.58
312,walm076,huntsville,fashion accessories,69.33,2,2019-02-05 00:00:00,19:05:00,ewallet,9.7,0.33,138.66
313,walm012,garland,food and beverages,14.23,5,2019-02-01 00:00:00,10:08:00,credit card,4.4,0.48,71.15
314,walm026,denton,health and beauty,15.55,9,2019-03-07 00:00:00,13:12:00,cash,5,0.48,139.95
315,walm075,san marcos,electronic accessories,78.13,10,2019-02-10 00:00:00,20:51:00,cash,4.4,0.33,781.3
316,walm030,richardson,food and beverages,99.37,2,2019-02-14 00:00:00,17:29:00,cash,5.2,0.48,198.74
317,walm012,garland,food and beverages,21.08,3,2019-02-09 00:00:00,10:25:00,cash,7.3,0.48,63.24
318,walm091,little elm,electronic accessories,74.79,5,2019-01-10 00:00:00,11:34:00,cash,4.9,0.33,373.95
319,walm048,harlingen,health and beauty,29.67,7,2019-03-11 00:00:00,18:58:00,credit card,8.1,0.48,207.69
320,walm059,pflugerville,health and beauty,44.07,4,2019-02-18 00:00:00,16:28:00,ewallet,8.4,0.33,176.28
321,walm065,texas city,food and beverages,22.93,9,2019-02-26 00:00:00,20:26:00,cash,5.5,0.33,206.37
322,walm016,brownsville,health and beauty,39.42,1,2019-01-18 00:00:00,15:08:00,cash,8.4,0.48,39.42
323,walm037,league city,health and beauty,15.26,6,2019-02-15 00:00:00,18:03:00,ewallet,9.8,0.48,91.56
324,walm010,laredo,fashion accessories,61.77,5,2019-03-08 00:00:00,13:21:00,cash,6.7,0.48,308.85
325,walm086,rosenberg,home and lifestyle,21.52,6,2019-01-17 00:00:00,12:48:00,credit card,9.4,0.33,129.12
326,walm088,cleburne,sports and travel,97.74,4,2019-03-12 00:00:00,19:53:00,ewallet,6.4,0.33,390.96
327,walm069,rockwall,food and beverages,99.78,5,2019-03-09 00:00:00,19:09:00,cash,5.4,0.33,498.9
328,walm057,euless,food and beverages,94.26,4,2019-03-12 00:00:00,16:30:00,cash,8.6,0.33,377.04
329,walm052,mansfield,health and beauty,51.13,4,2019-01-25 00:00:00,10:11:00,credit card,4,0.57,204.52
330,walm063,georgetown,electronic accessories,36.36,4,2019-03-25 00:00:00,13:07:00,cash,7.6,0.33,145.44
331,walm071,lufkin,home and lifestyle,22.02,9,2019-02-07 00:00:00,18:48:00,cash,6.8,0.33,198.18
332,walm076,huntsville,food and beverages,32.9,3,2019-02-17 00:00:00,17:27:00,credit card,9.1,0.33,98.7
333,walm070,hurst,fashion accessories,77.02,5,2019-02-03 00:00:00,15:59:00,cash,5.5,0.33,385.1
334,walm034,college station,food and beverages,23.48,2,2019-03-14 00:00:00,11:21:00,credit card,7.9,0.48,46.96
335,walm089,southlake,sports and travel,14.7,5,2019-03-24 00:00:00,13:48:00,ewallet,8.5,0.33,73.5
336,walm032,tyler,electronic accessories,28.45,5,2019-03-21 00:00:00,10:17:00,credit card,9.1,0.48,142.25
337,walm024,carrollton,fashion accessories,76.4,9,2019-03-19 00:00:00,15:49:00,ewallet,7.5,0.48,687.6
338,walm100,canyon,sports and travel,57.95,6,2019-02-24 00:00:00,13:02:00,cash,5.2,0.18,347.7
339,walm016,brownsville,electronic accessories,47.65,3,2019-03-28 00:00:00,12:58:00,credit card,9.5,0.48,142.95
340,walm051,new braunfels,food and beverages,42.82,9,2019-02-05 00:00:00,15:26:00,credit card,8.9,0.48,385.38
341,walm014,amarillo,electronic accessories,48.09,3,2019-02-10 00:00:00,18:23:00,credit card,7.8,0.48,144.27
342,walm030,richardson,health and beauty,55.97,7,2019-03-05 00:00:00,19:06:00,ewallet,8.9,0.48,391.79
343,walm037,league city,health and beauty,76.9,7,2019-02-15 00:00:00,20:21:00,cash,7.7,0.48,538.3
344,walm045,missouri city,food and beverages,97.03,5,2019-01-30 00:00:00,16:24:00,credit card,9.3,0.48,485.15
345,walm007,arlington,sports and travel,44.65,3,2019-02-14 00:00:00,15:04:00,cash,6.2,0.48,133.95
346,walm057,euless,fashion accessories,77.93,9,2019-02-27 00:00:00,16:10:00,ewallet,7.6,0.33,701.37
347,walm096,eagle pass,electronic accessories,71.95,1,2019-02-04 00:00:00,12:14:00,cash,7.3,0.18,71.95
348,walm066,grapevine,home and lifestyle,89.25,8,2019-01-20 00:00:00,10:13:00,cash,4.7,0.33,714
349,walm095,big spring,electronic accessories,26.02,7,2019-03-28 00:00:00,17:38:00,cash,5.1,0.33,182.14
350,walm087,waxahachie,health and beauty,13.5,10,2019-02-27 00:00:00,11:06:00,credit card,4.8,0.33,135
351,walm017,mckinney,fashion accessories,99.3,10,2019-02-15 00:00:00,14:53:00,credit card,6.6,0.48,993
352,walm029,round rock,electronic accessories,51.69,7,2019-01-26 00:00:00,18:22:00,cash,5.5,0.48,361.83
353,walm098,mineral wells,fashion accessories,54.73,7,2019-03-14 00:00:00,19:02:00,credit card,8.5,0.18,383.11
354,walm019,pasadena,home and lifestyle,27,9,2019-03-02 00:00:00,14:16:00,cash,4.8,0.48,243
355,walm082,weslaco,electronic accessories,30.24,1,2019-03-04 00:00:00,15:44:00,cash,8.4,0.33,30.24
356,walm090,brownwood,food and beverages,89.14,4,2019-01-07 00:00:00,12:20:00,credit card,7.8,0.33,356.56
357,walm028,odessa,fashion accessories,37.55,10,2019-03-08 00:00:00,20:01:00,credit card,9.3,0.48,375.5
358,walm017,mckinney,sports and travel,95.44,10,2019-01-09 00:00:00,13:45:00,cash,5.2,0.48,954.4
359,walm070,hurst,electronic accessories,27.5,3,2019-03-01 00:00:00,15:40:00,ewallet,6.5,0.33,82.5
360,walm081,friendswood,sports and travel,74.97,1,2019-03-16 00:00:00,16:58:00,cash,5.6,0.33,74.97
361,walm010,laredo,food and beverages,80.96,8,2019-02-17 00:00:00,11:12:00,credit card,7.4,0.48,647.68
362,walm070,hurst,food and beverages,94.47,8,2019-02-27 00:00:00,15:12:00,cash,9.1,0.33,755.76
363,walm002,dallas,food and beverages,99.79,2,2019-03-07 00:00:00,20:37:00,ewallet,8,0.36,199.58
364,walm089,southlake,home and lifestyle,73.22,6,2019-01-21 00:00:00,17:44:00,cash,7.2,0.33,439.32
365,walm037,league city,food and beverages,41.24,4,2019-02-19 00:00:00,16:23:00,cash,7.1,0.48,164.96
366,walm079,la porte,fashion accessories,81.68,4,2019-01-06 00:00:00,12:12:00,cash,9.1,0.33,326.72
367,walm072,lancaster,electronic accessories,51.32,9,2019-03-14 00:00:00,19:33:00,cash,5.6,0.33,461.88
368,walm048,harlingen,home and lifestyle,65.94,4,2019-03-24 00:00:00,10:29:00,cash,6,0.48,263.76
369,walm026,denton,sports and travel,14.36,10,2019-01-27 00:00:00,14:28:00,cash,5.4,0.48,143.6
370,walm018,frisco,electronic accessories,21.5,9,2019-03-06 00:00:00,12:46:00,credit card,7.8,0.48,193.5
371,walm005,fort worth,electronic accessories,26.26,7,2019-02-02 00:00:00,19:40:00,cash,9.9,0.48,183.82
372,walm071,lufkin,fashion accessories,60.96,2,2019-01-25 00:00:00,19:39:00,credit card,4.9,0.33,121.92
373,walm086,rosenberg,home and lifestyle,70.11,6,2019-03-14 00:00:00,17:54:00,ewallet,5.2,0.33,420.66
374,walm014,amarillo,fashion accessories,42.08,6,2019-01-29 00:00:00,12:25:00,cash,8.9,0.48,252.48
375,walm020,killeen,home and lifestyle,67.09,5,2019-01-03 00:00:00,16:47:00,credit card,9.1,0.48,335.45
376,walm009,plano,fashion accessories,96.7,5,2019-01-14 00:00:00,12:52:00,ewallet,7,0.48,483.5
377,walm096,eagle pass,home and lifestyle,35.38,9,2019-01-05 00:00:00,19:50:00,credit card,9.6,0.33,318.42
378,walm037,league city,sports and travel,95.49,7,2019-02-22 00:00:00,18:17:00,ewallet,8.7,0.48,668.43
379,walm009,plano,fashion accessories,96.98,4,2019-02-06 00:00:00,17:20:00,ewallet,9.4,0.48,387.92
380,walm045,missouri city,electronic accessories,23.65,4,2019-01-30 00:00:00,13:32:00,credit card,4,0.48,94.6
381,walm047,flower mound,sports and travel,82.33,4,2019-01-11 00:00:00,10:37:00,credit card,7.5,0.48,329.32
382,walm008,corpus christi,electronic accessories,26.61,2,2019-03-19 00:00:00,14:35:00,cash,4.2,0.48,53.22
383,walm061,cedar park,food and beverages,99.69,5,2019-01-14 00:00:00,12:09:00,cash,9.9,0.33,498.45
384,walm091,little elm,food and beverages,74.89,4,2019-03-01 00:00:00,15:32:00,ewallet,4.2,0.33,299.56
385,walm039,longview,food and beverages,40.94,5,2019-01-06 00:00:00,13:58:00,ewallet,9.9,0.48,204.7
386,walm084,schertz,sports and travel,75.82,1,2019-01-31 00:00:00,13:19:00,cash,5.8,0.33,75.82
387,walm006,el paso,food and beverages,46.77,6,2019-03-11 00:00:00,13:37:00,cash,6,0.48,280.62
388,walm034,college station,health and beauty,32.32,10,2019-02-20 00:00:00,16:49:00,credit card,10,0.48,323.2
389,walm074,weslaco,fashion accessories,54.07,9,2019-01-27 00:00:00,14:55:00,cash,9.5,0.33,486.63
390,walm066,grapevine,food and beverages,18.22,7,2019-03-10 00:00:00,14:04:00,credit card,6.6,0.33,127.54
391,walm021,mcallen,fashion accessories,80.48,3,2019-02-15 00:00:00,12:31:00,cash,8.1,0.48,241.44
392,walm002,dallas,fashion accessories,37.95,10,2019-01-26 00:00:00,14:51:00,cash,9.7,0.36,379.5
393,walm020,killeen,electronic accessories,76.82,1,2019-02-13 00:00:00,18:27:00,ewallet,7.2,0.48,76.82
394,walm099,weatherford,sports and travel,52.26,10,2019-03-09 00:00:00,12:45:00,credit card,6.2,0.18,522.6
395,walm045,missouri city,health and beauty,79.74,1,2019-03-06 00:00:00,10:36:00,credit card,7.3,0.48,79.74
396,walm062,galveston,health and beauty,77.5,5,2019-01-24 00:00:00,20:36:00,ewallet,4.3,0.33,387.5
397,walm075,san marcos,food and beverages,54.27,5,2019-03-13 00:00:00,14:16:00,ewallet,4.6,0.33,271.35
398,walm092,lake jackson,home and lifestyle,13.59,9,2019-03-15 00:00:00,10:26:00,cash,5.8,0.33,122.31
399,walm017,mckinney,health and beauty,41.06,6,2019-03-05 00:00:00,13:30:00,credit card,8.3,0.48,246.36
400,walm016,brownsville,electronic accessories,19.24,9,2019-03-04 00:00:00,16:28:00,cash,8,0.48,173.16
401,walm081,friendswood,food and beverages,39.43,6,2019-03-25 00:00:00,20:18:00,credit card,9.4,0.33,236.58
402,walm084,schertz,home and lifestyle,46.22,4,2019-03-12 00:00:00,20:04:00,credit card,6.2,0.33,184.88
403,walm030,richardson,home and lifestyle,13.98,1,2019-02-04 00:00:00,13:38:00,ewallet,9.8,0.48,13.98
404,walm010,laredo,fashion accessories,39.75,5,2019-02-22 00:00:00,10:43:00,ewallet,9.6,0.48,198.75
405,walm027,abilene,fashion accessories,97.79,7,2019-02-16 00:00:00,17:30:00,ewallet,4.9,0.48,684.53
406,walm095,big spring,sports and travel,67.26,4,2019-01-19 00:00:00,15:28:00,credit card,8,0.33,269.04
407,walm009,plano,food and beverages,13.79,5,2019-01-11 00:00:00,19:07:00,credit card,7.8,0.48,68.95
408,walm051,new braunfels,fashion accessories,68.71,4,2019-01-04 00:00:00,19:01:00,cash,4.1,0.48,274.84
409,walm004,austin,home and lifestyle,56.53,4,2019-03-04 00:00:00,19:48:00,ewallet,5.5,0.48,226.12
410,walm047,flower mound,fashion accessories,23.82,5,2019-01-28 00:00:00,19:24:00,ewallet,5.4,0.48,119.1
411,walm011,lubbock,health and beauty,34.21,10,2019-01-02 00:00:00,13:00:00,cash,5.1,0.48,342.1
412,walm094,alamo,sports and travel,21.87,2,2019-01-25 00:00:00,14:29:00,ewallet,6.9,0.33,43.74
413,walm005,fort worth,health and beauty,20.97,5,2019-01-04 00:00:00,13:21:00,cash,7.8,0.48,104.85
414,walm061,cedar park,sports and travel,25.84,3,2019-03-10 00:00:00,18:55:00,ewallet,6.6,0.33,77.52
415,walm074,weslaco,home and lifestyle,50.93,8,2019-03-22 00:00:00,19:36:00,cash,9.2,0.33,407.44
416,walm025,waco,health and beauty,96.11,1,2019-01-25 00:00:00,16:28:00,ewallet,7.8,0.48,96.11
417,walm035,san angelo,home and lifestyle,45.38,4,2019-01-08 00:00:00,13:48:00,credit card,8.7,0.48,181.52
418,walm053,conroe,health and beauty,81.51,1,2019-01-22 00:00:00,10:57:00,ewallet,9.2,0.57,81.51
419,walm062,galveston,health and beauty,57.22,2,2019-01-12 00:00:00,17:13:00,ewallet,8.3,0.33,114.44
420,walm098,mineral wells,electronic accessories,25.22,7,2019-02-04 00:00:00,10:23:00,cash,8.2,0.18,176.54
421,walm055,waxahachie,food and beverages,38.6,3,2019-03-28 00:00:00,13:57:00,ewallet,7.5,0.33,115.8
422,walm046,temple,electronic accessories,84.05,3,2019-01-23 00:00:00,13:29:00,cash,9.8,0.48,252.15
423,walm022,mesquite,fashion accessories,97.21,10,2019-02-08 00:00:00,13:00:00,credit card,8.7,0.48,972.1
424,walm032,tyler,fashion accessories,25.42,8,2019-03-19 00:00:00,19:42:00,credit card,6.7,0.48,203.36
425,walm022,mesquite,fashion accessories,16.28,1,2019-03-09 00:00:00,15:36:00,cash,5,0.48,16.28
426,walm048,harlingen,fashion accessories,40.61,9,2019-01-02 00:00:00,13:40:00,cash,7,0.48,365.49
427,walm100,canyon,health and beauty,53.17,7,2019-01-21 00:00:00,18:01:00,cash,8.9,0.18,372.19
428,walm039,longview,food and beverages,20.87,3,2019-03-20 00:00:00,13:53:00,credit card,8,0.48,62.61
429,walm095,big spring,sports and travel,67.27,5,2019-02-27 00:00:00,17:27:00,cash,6.9,0.33,336.35
430,walm003,san antonio,home and lifestyle,90.65,10,2019-03-08 00:00:00,10:53:00,ewallet,7.3,0.36,906.5
431,walm084,schertz,fashion accessories,69.08,2,2019-01-31 00:00:00,19:48:00,credit card,6.9,0.33,138.16
432,walm010,laredo,food and beverages,43.27,2,2019-03-08 00:00:00,16:53:00,ewallet,5.7,0.48,86.54
433,walm062,galveston,electronic accessories,23.46,6,2019-01-13 00:00:00,19:14:00,ewallet,6.4,0.33,140.76
434,walm030,richardson,fashion accessories,95.54,7,2019-03-09 00:00:00,14:36:00,credit card,9.6,0.48,668.78
435,walm075,san marcos,fashion accessories,47.44,1,2019-02-22 00:00:00,18:19:00,credit card,6.8,0.33,47.44
436,walm044,pharr,sports and travel,99.24,9,2019-03-19 00:00:00,19:09:00,ewallet,9,0.48,893.16
437,walm009,plano,sports and travel,82.93,4,2019-01-20 00:00:00,16:51:00,ewallet,9.6,0.48,331.72
438,walm095,big spring,home and lifestyle,33.99,6,2019-03-08 00:00:00,15:37:00,credit card,7.7,0.33,203.94
439,walm090,brownwood,food and beverages,17.04,4,2019-03-08 00:00:00,20:15:00,ewallet,7,0.33,68.16
440,walm037,league city,electronic accessories,40.86,8,2019-02-07 00:00:00,14:38:00,credit card,6.5,0.48,326.88
